"Survey","rep","samplingDepth","meanMOI","method","survey_year"
1,713,1,1.76859074362975,"pool",2012
1,714,1,1.69526781071243,"pool",2012
1,715,1,1.73270930837233,"pool",2012
1,716,1,1.64898595943838,"pool",2012
1,717,1,1.47113884555382,"pool",2012
1,718,1,1.5486219448778,"pool",2012
1,719,1,1.63650546021841,"pool",2012
1,720,1,1.51638065522621,"pool",2012
1,721,1,1.49453978159126,"pool",2012
1,722,1,1.58190327613105,"pool",2012
1,723,1,1.58294331773271,"pool",2012
1,724,1,1.54238169526781,"pool",2012
1,725,1,1.65106604264171,"pool",2012
1,726,1,1.59178367134685,"pool",2012
1,727,1,1.58502340093604,"pool",2012
1,728,1,1.64846593863755,"pool",2012
1,729,1,1.4934997399896,"pool",2012
1,730,1,1.4139365574623,"pool",2012
1,731,1,1.63338533541342,"pool",2012
1,732,1,1.62038481539262,"pool",2012
1,733,1,1.49661986479459,"pool",2012
1,734,1,1.6266250650026,"pool",2012
1,735,1,1.53146125845034,"pool",2012
1,736,1,1.65522620904836,"pool",2012
1,737,1,1.5585023400936,"pool",2012
1,738,1,1.55330213208528,"pool",2012
1,739,1,1.64170566822673,"pool",2012
1,740,1,1.58554342173687,"pool",2012
1,741,1,1.55278211128445,"pool",2012
1,742,1,1.59698387935517,"pool",2012
1,743,1,1.49401976079043,"pool",2012
1,744,1,1.4383775351014,"pool",2012
1,745,1,1.5600624024961,"pool",2012
1,746,1,1.51898075923037,"pool",2012
1,747,1,1.5210608424337,"pool",2012
1,748,1,1.53770150806032,"pool",2012
1,749,1,1.49037961518461,"pool",2012
1,750,1,1.46853874154966,"pool",2012
1,751,1,1.49609984399376,"pool",2012
1,752,1,1.62766510660426,"pool",2012
1,753,1,1.56266250650026,"pool",2012
1,754,1,1.50338013520541,"pool",2012
1,755,1,1.4804992199688,"pool",2012
1,756,1,1.66458658346334,"pool",2012
1,757,1,1.49037961518461,"pool",2012
1,758,1,1.63338533541342,"pool",2012
1,759,1,1.63494539781591,"pool",2012
1,760,1,1.54342173686947,"pool",2012
1,761,1,1.5746229849194,"pool",2012
1,762,1,1.54602184087364,"pool",2012
1,763,1,1.64222568902756,"pool",2012
1,764,1,1.53666146645866,"pool",2012
1,765,1,1.60738429537181,"pool",2012
1,766,1,1.56318252730109,"pool",2012
1,767,1,1.52210088403536,"pool",2012
1,768,1,1.62610504420177,"pool",2012
1,769,1,1.6411856474259,"pool",2012
1,770,1,1.51690067602704,"pool",2012
1,771,1,1.64222568902756,"pool",2012
1,772,1,1.63338533541342,"pool",2012
1,773,1,1.51274050962038,"pool",2012
1,774,1,1.64950598023921,"pool",2012
1,775,1,1.44669786791472,"pool",2012
1,776,1,1.6411856474259,"pool",2012
1,777,1,1.52522100884035,"pool",2012
1,778,1,1.48985959438378,"pool",2012
1,779,1,1.54290171606864,"pool",2012
1,780,1,1.52470098803952,"pool",2012
1,781,1,1.56110244409776,"pool",2012
1,782,1,1.55798231929277,"pool",2012
1,783,1,1.52522100884035,"pool",2012
1,784,1,1.6151846073843,"pool",2012
1,785,1,1.60894435777431,"pool",2012
1,786,1,1.54446177847114,"pool",2012
1,787,1,1.67446697867915,"pool",2012
1,788,1,1.5585023400936,"pool",2012
1,789,1,1.56526261050442,"pool",2012
1,790,1,1.56838273530941,"pool",2012
1,791,1,1.50442017680707,"pool",2012
1,792,1,1.57670306812272,"pool",2012
1,793,1,1.6380655226209,"pool",2012
1,794,1,1.53510140405616,"pool",2012
1,795,1,1.59854394175767,"pool",2012
1,796,1,1.54602184087364,"pool",2012
1,797,1,1.45657826313053,"pool",2012
1,798,1,1.56214248569943,"pool",2012
1,799,1,1.48933957358294,"pool",2012
1,800,1,1.64638585543422,"pool",2012
1,801,1,1.51898075923037,"pool",2012
1,802,1,1.47997919916797,"pool",2012
1,803,1,1.51482059282371,"pool",2012
1,804,1,1.61466458658346,"pool",2012
1,805,1,1.41081643265731,"pool",2012
1,806,1,1.60218408736349,"pool",2012
1,807,1,1.5486219448778,"pool",2012
1,808,1,1.57618304732189,"pool",2012
1,809,1,1.58502340093604,"pool",2012
1,810,1,1.42277691107644,"pool",2012
1,811,1,1.62974518980759,"pool",2012
1,812,1,1.55018200728029,"pool",2012
1,813,1,1.50442017680707,"pool",2012
1,814,1,1.60478419136765,"pool",2012
1,815,1,1.61258450338014,"pool",2012
1,816,1,1.57826313052522,"pool",2012
1,817,1,1.52782111284451,"pool",2012
1,818,1,1.5585023400936,"pool",2012
1,819,1,1.52782111284451,"pool",2012
1,820,1,1.51742069682787,"pool",2012
1,821,1,1.50182007280291,"pool",2012
1,822,1,1.52834113364535,"pool",2012
1,823,1,1.55590223608944,"pool",2012
1,824,1,1.60322412896516,"pool",2012
1,825,1,1.64274570982839,"pool",2012
1,826,1,1.57514300572023,"pool",2012
1,827,1,1.48413936557462,"pool",2012
1,828,1,1.58554342173687,"pool",2012
1,829,1,1.53770150806032,"pool",2012
1,830,1,1.5715028601144,"pool",2012
1,831,1,1.67394695787832,"pool",2012
1,832,1,1.53302132085283,"pool",2012
1,833,1,1.61622464898596,"pool",2012
1,834,1,1.54654186167447,"pool",2012
1,835,1,1.52626105044202,"pool",2012
1,836,1,1.47581903276131,"pool",2012
1,837,1,1.47373894955798,"pool",2012
1,838,1,1.54238169526781,"pool",2012
1,839,1,1.45865834633385,"pool",2012
1,840,1,1.63754550182007,"pool",2012
1,841,1,1.58710348413937,"pool",2012
1,842,1,1.56110244409776,"pool",2012
1,843,1,1.56838273530941,"pool",2012
1,844,1,1.52002080083203,"pool",2012
1,845,1,1.53354134165367,"pool",2012
1,846,1,1.51170046801872,"pool",2012
1,847,1,1.51170046801872,"pool",2012
1,848,1,1.4934997399896,"pool",2012
1,849,1,1.49713988559542,"pool",2012
1,850,1,1.63286531461258,"pool",2012
1,851,1,1.53042121684867,"pool",2012
1,852,1,1.54082163286531,"pool",2012
1,853,1,1.59594383775351,"pool",2012
1,854,1,1.55382215288612,"pool",2012
1,855,1,1.38429537181487,"pool",2012
1,856,1,1.52990119604784,"pool",2012
1,857,1,1.48673946957878,"pool",2012
1,858,1,1.58034321372855,"pool",2012
1,859,1,1.60530421216849,"pool",2012
1,860,1,1.56890275611024,"pool",2012
1,861,1,1.72386895475819,"pool",2012
1,862,1,1.6266250650026,"pool",2012
1,863,1,1.60842433697348,"pool",2012
1,864,1,1.51586063442538,"pool",2012
1,865,1,1.62922516900676,"pool",2012
1,866,1,1.71814872594904,"pool",2012
1,867,1,1.53978159126365,"pool",2012
1,868,1,1.52314092563703,"pool",2012
1,869,1,1.66094643785751,"pool",2012
1,870,1,1.58814352574103,"pool",2012
1,871,1,1.73114924596984,"pool",2012
1,872,1,1.67342693707748,"pool",2012
1,873,1,1.58658346333853,"pool",2012
1,874,1,1.55382215288612,"pool",2012
1,875,1,1.62714508580343,"pool",2012
1,876,1,1.59542381695268,"pool",2012
1,877,1,1.59022360894436,"pool",2012
1,878,1,1.62558502340094,"pool",2012
1,879,1,1.5470618824753,"pool",2012
1,880,1,1.63338533541342,"pool",2012
1,881,1,1.59958398335933,"pool",2012
1,882,1,1.61830473218929,"pool",2012
1,883,1,1.68278731149246,"pool",2012
1,884,1,1.70410816432657,"pool",2012
1,885,1,1.64482579303172,"pool",2012
1,886,1,1.57930317212689,"pool",2012
1,887,1,1.47477899115965,"pool",2012
1,888,1,1.63026521060842,"pool",2012
1,889,1,1.49297971918877,"pool",2012
1,890,1,1.47373894955798,"pool",2012
1,891,1,1.58398335933437,"pool",2012
1,892,1,1.6151846073843,"pool",2012
1,893,1,1.53302132085283,"pool",2012
1,894,1,1.56526261050442,"pool",2012
1,895,1,1.58450338013521,"pool",2012
1,896,1,1.62298491939678,"pool",2012
1,897,1,1.51690067602704,"pool",2012
1,898,1,1.51274050962038,"pool",2012
1,899,1,1.54082163286531,"pool",2012
1,900,1,1.49089963598544,"pool",2012
1,901,1,1.47425897035881,"pool",2012
1,902,1,1.68642745709828,"pool",2012
1,903,1,1.57722308892356,"pool",2012
1,904,1,1.54758190327613,"pool",2012
1,905,1,1.63910556422257,"pool",2012
1,906,1,1.61154446177847,"pool",2012
1,907,1,1.54134165366615,"pool",2012
1,908,1,1.61986479459178,"pool",2012
1,909,1,1.54498179927197,"pool",2012
1,910,1,1.63078523140926,"pool",2012
1,911,1,1.47737909516381,"pool",2012
1,912,1,1.52314092563703,"pool",2012
1,913,1,1.58710348413937,"pool",2012
1,914,1,1.57254290171607,"pool",2012
1,915,1,1.64066562662506,"pool",2012
1,916,1,1.74726989079563,"pool",2012
1,917,1,1.50078003120125,"pool",2012
1,918,1,1.53302132085283,"pool",2012
1,919,1,1.48309932397296,"pool",2012
1,920,1,1.54446177847114,"pool",2012
1,921,1,1.36089443577743,"pool",2012
1,922,1,1.51638065522621,"pool",2012
1,923,1,1.5616224648986,"pool",2012
1,924,1,1.56786271450858,"pool",2012
1,925,1,1.50598023920957,"pool",2012
1,926,1,1.51898075923037,"pool",2012
1,927,1,1.54654186167447,"pool",2012
1,928,1,1.48257930317213,"pool",2012
1,929,1,1.61830473218929,"pool",2012
1,930,1,1.65210608424337,"pool",2012
1,931,1,1.58346333853354,"pool",2012
1,932,1,1.45969838793552,"pool",2012
1,933,1,1.53354134165367,"pool",2012
1,934,1,1.52210088403536,"pool",2012
1,935,1,1.47789911596464,"pool",2012
1,936,1,1.55382215288612,"pool",2012
1,937,1,1.58658346333853,"pool",2012
1,938,1,1.58554342173687,"pool",2012
1,939,1,1.56838273530941,"pool",2012
1,940,1,1.59854394175767,"pool",2012
1,941,1,1.67654706188248,"pool",2012
1,942,1,1.51898075923037,"pool",2012
1,943,1,1.48881955278211,"pool",2012
1,944,1,1.51274050962038,"pool",2012
1,945,1,1.54810192407696,"pool",2012
1,946,1,1.60114404576183,"pool",2012
1,947,1,1.6281851274051,"pool",2012
1,948,1,1.69058762350494,"pool",2012
1,949,1,1.55538221528861,"pool",2012
1,950,1,1.49453978159126,"pool",2012
1,951,1,1.51794071762871,"pool",2012
1,952,1,1.56474258970359,"pool",2012
1,953,1,1.5876235049402,"pool",2012
1,954,1,1.58398335933437,"pool",2012
1,955,1,1.65574622984919,"pool",2012
1,956,1,1.51482059282371,"pool",2012
1,957,1,1.60114404576183,"pool",2012
1,958,1,1.53874154966199,"pool",2012
1,959,1,1.52522100884035,"pool",2012
1,960,1,1.55798231929277,"pool",2012
1,961,1,1.48933957358294,"pool",2012
1,962,1,1.54134165366615,"pool",2012
1,963,1,1.55798231929277,"pool",2012
1,964,1,1.50546021840874,"pool",2012
1,965,1,1.52626105044202,"pool",2012
1,966,1,1.51690067602704,"pool",2012
1,967,1,1.68122724908996,"pool",2012
1,968,1,1.54134165366615,"pool",2012
1,969,1,1.64482579303172,"pool",2012
1,970,1,1.51586063442538,"pool",2012
1,971,1,1.66146645865835,"pool",2012
1,972,1,1.55746229849194,"pool",2012
1,973,1,1.58034321372855,"pool",2012
1,974,1,1.55590223608944,"pool",2012
1,975,1,1.66198647945918,"pool",2012
1,976,1,1.58242329693188,"pool",2012
1,977,1,1.51222048881955,"pool",2012
1,978,1,1.52314092563703,"pool",2012
1,979,1,1.48413936557462,"pool",2012
1,980,1,1.54134165366615,"pool",2012
1,981,1,1.49661986479459,"pool",2012
1,982,1,1.50182007280291,"pool",2012
1,983,1,1.5990639625585,"pool",2012
1,984,1,1.57098283931357,"pool",2012
1,985,1,1.55798231929277,"pool",2012
1,986,1,1.600624024961,"pool",2012
1,987,1,1.44825793031721,"pool",2012
1,988,1,1.53458138325533,"pool",2012
1,989,1,1.50598023920957,"pool",2012
1,990,1,1.60478419136765,"pool",2012
1,991,1,1.53822152886115,"pool",2012
1,992,1,1.47685907436297,"pool",2012
1,993,1,1.64794591783671,"pool",2012
1,994,1,1.600624024961,"pool",2012
1,995,1,1.50754030161206,"pool",2012
1,996,1,1.48465938637545,"pool",2012
1,997,1,1.61310452418097,"pool",2012
1,998,1,1.52262090483619,"pool",2012
1,999,1,1.62038481539262,"pool",2012
1,1000,1,1.54602184087364,"pool",2012
4,1,0.05,0.365591397849462,"pool",2014
4,2,0.05,0.193548387096774,"pool",2014
4,3,0.05,0.473118279569892,"pool",2014
4,4,0.05,0.559139784946237,"pool",2014
4,5,0.05,0.333333333333333,"pool",2014
4,6,0.05,0.32258064516129,"pool",2014
4,7,0.05,0.397849462365591,"pool",2014
4,8,0.05,0.397849462365591,"pool",2014
4,9,0.05,0.56989247311828,"pool",2014
4,10,0.05,0.698924731182796,"pool",2014
4,11,0.05,0.43010752688172,"pool",2014
4,12,0.05,0.311827956989247,"pool",2014
4,13,0.05,0.387096774193548,"pool",2014
4,14,0.05,0.43010752688172,"pool",2014
4,15,0.05,0.32258064516129,"pool",2014
4,16,0.05,0.376344086021505,"pool",2014
4,17,0.05,0.516129032258065,"pool",2014
4,18,0.05,0.247311827956989,"pool",2014
4,19,0.05,0.526881720430108,"pool",2014
4,20,0.05,0.419354838709677,"pool",2014
4,21,0.05,0.387096774193548,"pool",2014
4,22,0.05,0.408602150537634,"pool",2014
4,23,0.05,0.408602150537634,"pool",2014
4,24,0.05,0.526881720430108,"pool",2014
4,25,0.05,0.440860215053763,"pool",2014
4,26,0.05,0.193548387096774,"pool",2014
4,27,0.05,0.505376344086022,"pool",2014
4,28,0.05,0.376344086021505,"pool",2014
4,29,0.05,0.473118279569892,"pool",2014
4,30,0.05,0.236559139784946,"pool",2014
4,31,0.05,0.419354838709677,"pool",2014
4,32,0.05,0.397849462365591,"pool",2014
4,33,0.05,0.580645161290323,"pool",2014
4,34,0.05,0.193548387096774,"pool",2014
4,35,0.05,0.580645161290323,"pool",2014
4,36,0.05,0.548387096774194,"pool",2014
4,37,0.05,0.397849462365591,"pool",2014
4,38,0.05,0.537634408602151,"pool",2014
4,39,0.05,0.161290322580645,"pool",2014
4,40,0.05,0.462365591397849,"pool",2014
4,41,0.05,0.397849462365591,"pool",2014
4,42,0.05,0.473118279569892,"pool",2014
4,43,0.05,0.451612903225806,"pool",2014
4,44,0.05,0.204301075268817,"pool",2014
4,45,0.05,0.279569892473118,"pool",2014
4,46,0.05,0.451612903225806,"pool",2014
4,47,0.05,0.344086021505376,"pool",2014
4,48,0.05,0.387096774193548,"pool",2014
4,49,0.05,0.548387096774194,"pool",2014
4,50,0.05,0.365591397849462,"pool",2014
4,51,0.05,0.236559139784946,"pool",2014
4,52,0.05,0.440860215053763,"pool",2014
4,53,0.05,0.193548387096774,"pool",2014
4,54,0.05,0.505376344086022,"pool",2014
4,55,0.05,0.580645161290323,"pool",2014
4,56,0.05,0.602150537634409,"pool",2014
4,57,0.05,0.376344086021505,"pool",2014
4,58,0.05,0.279569892473118,"pool",2014
4,59,0.05,0.559139784946237,"pool",2014
4,60,0.05,0.258064516129032,"pool",2014
4,61,0.05,0.397849462365591,"pool",2014
4,62,0.05,0.397849462365591,"pool",2014
4,63,0.05,0.419354838709677,"pool",2014
4,64,0.05,0.247311827956989,"pool",2014
4,65,0.05,0.752688172043011,"pool",2014
4,66,0.05,0.365591397849462,"pool",2014
4,67,0.05,0.505376344086022,"pool",2014
4,68,0.05,0.526881720430108,"pool",2014
4,69,0.05,0.623655913978495,"pool",2014
4,70,0.05,0.279569892473118,"pool",2014
4,71,0.05,0.290322580645161,"pool",2014
4,72,0.05,0.602150537634409,"pool",2014
4,73,0.05,0.333333333333333,"pool",2014
4,74,0.05,0.43010752688172,"pool",2014
4,75,0.05,0.505376344086022,"pool",2014
4,76,0.05,0.483870967741935,"pool",2014
4,77,0.05,0.505376344086022,"pool",2014
4,78,0.05,0.516129032258065,"pool",2014
4,79,0.05,0.182795698924731,"pool",2014
4,80,0.05,0.279569892473118,"pool",2014
4,81,0.05,0.591397849462366,"pool",2014
4,82,0.05,0.279569892473118,"pool",2014
4,83,0.05,0.301075268817204,"pool",2014
4,84,0.05,0.397849462365591,"pool",2014
4,85,0.05,0.591397849462366,"pool",2014
4,86,0.05,0.344086021505376,"pool",2014
4,87,0.05,0.247311827956989,"pool",2014
4,88,0.05,0.462365591397849,"pool",2014
4,89,0.05,0.397849462365591,"pool",2014
4,90,0.05,0.440860215053763,"pool",2014
4,91,0.05,0.236559139784946,"pool",2014
4,92,0.05,0.419354838709677,"pool",2014
4,93,0.05,0.473118279569892,"pool",2014
4,94,0.05,0.526881720430108,"pool",2014
4,95,0.05,0.365591397849462,"pool",2014
4,96,0.05,0.365591397849462,"pool",2014
4,97,0.05,0.397849462365591,"pool",2014
4,98,0.05,0.290322580645161,"pool",2014
4,99,0.05,0.365591397849462,"pool",2014
4,100,0.05,0.602150537634409,"pool",2014
4,101,0.05,0.387096774193548,"pool",2014
4,102,0.05,0.376344086021505,"pool",2014
4,103,0.05,0.56989247311828,"pool",2014
4,104,0.05,0.419354838709677,"pool",2014
4,105,0.05,0.602150537634409,"pool",2014
4,106,0.05,0.376344086021505,"pool",2014
4,107,0.05,0.365591397849462,"pool",2014
4,108,0.05,0.182795698924731,"pool",2014
4,109,0.05,0.623655913978495,"pool",2014
4,110,0.05,0.32258064516129,"pool",2014
4,111,0.05,0.258064516129032,"pool",2014
4,112,0.05,0.344086021505376,"pool",2014
4,113,0.05,0.43010752688172,"pool",2014
4,114,0.05,0.591397849462366,"pool",2014
4,115,0.05,0.344086021505376,"pool",2014
4,116,0.05,0.591397849462366,"pool",2014
4,117,0.05,0.344086021505376,"pool",2014
4,118,0.05,0.516129032258065,"pool",2014
4,119,0.05,0.56989247311828,"pool",2014
4,120,0.05,0.32258064516129,"pool",2014
4,121,0.05,0.56989247311828,"pool",2014
4,122,0.05,0.354838709677419,"pool",2014
4,123,0.05,0.473118279569892,"pool",2014
4,124,0.05,0.247311827956989,"pool",2014
4,125,0.05,0.483870967741935,"pool",2014
4,126,0.05,0.645161290322581,"pool",2014
4,127,0.05,0.559139784946237,"pool",2014
4,128,0.05,0.763440860215054,"pool",2014
4,129,0.05,0.32258064516129,"pool",2014
4,130,0.05,0.365591397849462,"pool",2014
4,131,0.05,0.763440860215054,"pool",2014
4,132,0.05,0.397849462365591,"pool",2014
4,133,0.05,0.301075268817204,"pool",2014
4,134,0.05,0.731182795698925,"pool",2014
4,135,0.05,0.290322580645161,"pool",2014
4,136,0.05,0.505376344086022,"pool",2014
4,137,0.05,0.354838709677419,"pool",2014
4,138,0.05,0.408602150537634,"pool",2014
4,139,0.05,0.688172043010753,"pool",2014
4,140,0.05,0.376344086021505,"pool",2014
4,141,0.05,0.537634408602151,"pool",2014
4,142,0.05,0.655913978494624,"pool",2014
4,143,0.05,0.473118279569892,"pool",2014
4,144,0.05,0.182795698924731,"pool",2014
4,145,0.05,0.623655913978495,"pool",2014
4,146,0.05,0.548387096774194,"pool",2014
4,147,0.05,0.451612903225806,"pool",2014
4,148,0.05,0.204301075268817,"pool",2014
4,149,0.05,0.172043010752688,"pool",2014
4,150,0.05,0.344086021505376,"pool",2014
4,151,0.05,0.655913978494624,"pool",2014
4,152,0.05,0.655913978494624,"pool",2014
4,153,0.05,0.387096774193548,"pool",2014
4,154,0.05,0.559139784946237,"pool",2014
4,155,0.05,0.655913978494624,"pool",2014
4,156,0.05,0.21505376344086,"pool",2014
4,157,0.05,0.462365591397849,"pool",2014
4,158,0.05,0.602150537634409,"pool",2014
4,159,0.05,0.43010752688172,"pool",2014
4,160,0.05,0.408602150537634,"pool",2014
4,161,0.05,0.247311827956989,"pool",2014
4,162,0.05,0.440860215053763,"pool",2014
4,163,0.05,0.333333333333333,"pool",2014
4,164,0.05,0.365591397849462,"pool",2014
4,165,0.05,0.537634408602151,"pool",2014
4,166,0.05,0.526881720430108,"pool",2014
4,167,0.05,0.946236559139785,"pool",2014
4,168,0.05,0.440860215053763,"pool",2014
4,169,0.05,0.301075268817204,"pool",2014
4,170,0.05,0.419354838709677,"pool",2014
4,171,0.05,0.193548387096774,"pool",2014
4,172,0.05,0.462365591397849,"pool",2014
4,173,0.05,0.559139784946237,"pool",2014
4,174,0.05,0.290322580645161,"pool",2014
4,175,0.05,0.580645161290323,"pool",2014
4,176,0.05,0.494623655913978,"pool",2014
4,177,0.05,0.559139784946237,"pool",2014
4,178,0.05,0.387096774193548,"pool",2014
4,179,0.05,0.408602150537634,"pool",2014
4,180,0.05,0.408602150537634,"pool",2014
4,181,0.05,0.548387096774194,"pool",2014
4,182,0.05,0.537634408602151,"pool",2014
4,183,0.05,0.301075268817204,"pool",2014
4,184,0.05,0.333333333333333,"pool",2014
4,185,0.05,0.365591397849462,"pool",2014
4,186,0.05,0.408602150537634,"pool",2014
4,187,0.05,0.376344086021505,"pool",2014
4,188,0.05,0.344086021505376,"pool",2014
4,189,0.05,0.763440860215054,"pool",2014
4,190,0.05,0.505376344086022,"pool",2014
4,191,0.05,0.333333333333333,"pool",2014
4,192,0.05,0.419354838709677,"pool",2014
4,193,0.05,0.483870967741935,"pool",2014
4,194,0.05,0.451612903225806,"pool",2014
4,195,0.05,0.365591397849462,"pool",2014
4,196,0.05,0.526881720430108,"pool",2014
4,197,0.05,0.419354838709677,"pool",2014
4,198,0.05,0.505376344086022,"pool",2014
4,199,0.05,0.548387096774194,"pool",2014
4,200,0.05,0.548387096774194,"pool",2014
4,201,0.05,0.462365591397849,"pool",2014
4,202,0.05,0.67741935483871,"pool",2014
4,203,0.05,0.204301075268817,"pool",2014
4,204,0.05,0.408602150537634,"pool",2014
4,205,0.05,0.408602150537634,"pool",2014
4,206,0.05,0.451612903225806,"pool",2014
4,207,0.05,0.462365591397849,"pool",2014
4,208,0.05,0.333333333333333,"pool",2014
4,209,0.05,0.559139784946237,"pool",2014
4,210,0.05,0.462365591397849,"pool",2014
4,211,0.05,0.56989247311828,"pool",2014
4,212,0.05,0.301075268817204,"pool",2014
4,213,0.05,0.752688172043011,"pool",2014
4,214,0.05,0.537634408602151,"pool",2014
4,215,0.05,0.623655913978495,"pool",2014
4,216,0.05,0.462365591397849,"pool",2014
4,217,0.05,0.494623655913978,"pool",2014
4,218,0.05,0.43010752688172,"pool",2014
4,219,0.05,0.354838709677419,"pool",2014
4,220,0.05,0.440860215053763,"pool",2014
4,221,0.05,0.408602150537634,"pool",2014
4,222,0.05,0.376344086021505,"pool",2014
4,223,0.05,0.43010752688172,"pool",2014
4,224,0.05,0.56989247311828,"pool",2014
4,225,0.05,0.43010752688172,"pool",2014
4,226,0.05,0.268817204301075,"pool",2014
4,227,0.05,0.397849462365591,"pool",2014
4,228,0.05,0.376344086021505,"pool",2014
4,229,0.05,0.225806451612903,"pool",2014
4,230,0.05,0.333333333333333,"pool",2014
4,231,0.05,0.333333333333333,"pool",2014
4,232,0.05,0.376344086021505,"pool",2014
4,233,0.05,0.397849462365591,"pool",2014
4,234,0.05,0.301075268817204,"pool",2014
4,235,0.05,0.559139784946237,"pool",2014
4,236,0.05,0.204301075268817,"pool",2014
4,237,0.05,0.505376344086022,"pool",2014
4,238,0.05,0.365591397849462,"pool",2014
4,239,0.05,0.505376344086022,"pool",2014
4,240,0.05,0.225806451612903,"pool",2014
4,241,0.05,0.634408602150538,"pool",2014
4,242,0.05,0.344086021505376,"pool",2014
4,243,0.05,0.580645161290323,"pool",2014
4,244,0.05,0.483870967741935,"pool",2014
4,245,0.05,0.376344086021505,"pool",2014
4,246,0.05,0.494623655913978,"pool",2014
4,247,0.05,0.333333333333333,"pool",2014
4,248,0.05,0.537634408602151,"pool",2014
4,249,0.05,0.333333333333333,"pool",2014
4,250,0.05,0.354838709677419,"pool",2014
4,251,0.05,0.344086021505376,"pool",2014
4,252,0.05,0.301075268817204,"pool",2014
4,253,0.05,0.344086021505376,"pool",2014
4,254,0.05,0.645161290322581,"pool",2014
4,255,0.05,0.290322580645161,"pool",2014
4,256,0.05,0.451612903225806,"pool",2014
4,257,0.05,0.193548387096774,"pool",2014
4,258,0.05,0.505376344086022,"pool",2014
4,259,0.05,0.408602150537634,"pool",2014
4,260,0.05,0.365591397849462,"pool",2014
4,261,0.05,0.204301075268817,"pool",2014
4,262,0.05,0.505376344086022,"pool",2014
4,263,0.05,0.612903225806452,"pool",2014
4,264,0.05,0.21505376344086,"pool",2014
4,265,0.05,0.451612903225806,"pool",2014
4,266,0.05,0.731182795698925,"pool",2014
4,267,0.05,0.548387096774194,"pool",2014
4,268,0.05,0.655913978494624,"pool",2014
4,269,0.05,0.473118279569892,"pool",2014
4,270,0.05,0.698924731182796,"pool",2014
4,271,0.05,0.526881720430108,"pool",2014
4,272,0.05,0.623655913978495,"pool",2014
4,273,0.05,0.473118279569892,"pool",2014
4,274,0.05,0.559139784946237,"pool",2014
4,275,0.05,0.419354838709677,"pool",2014
4,276,0.05,0.548387096774194,"pool",2014
4,277,0.05,0.462365591397849,"pool",2014
4,278,0.05,0.32258064516129,"pool",2014
4,279,0.05,0.602150537634409,"pool",2014
4,280,0.05,0.258064516129032,"pool",2014
4,281,0.05,0.440860215053763,"pool",2014
4,282,0.05,0.408602150537634,"pool",2014
4,283,0.05,0.311827956989247,"pool",2014
4,284,0.05,0.32258064516129,"pool",2014
4,285,0.05,0.32258064516129,"pool",2014
4,286,0.05,0.419354838709677,"pool",2014
4,287,0.05,0.32258064516129,"pool",2014
4,288,0.05,0.354838709677419,"pool",2014
4,289,0.05,0.634408602150538,"pool",2014
4,290,0.05,0.21505376344086,"pool",2014
4,291,0.05,0.548387096774194,"pool",2014
4,292,0.05,0.225806451612903,"pool",2014
4,293,0.05,0.376344086021505,"pool",2014
4,294,0.05,0.268817204301075,"pool",2014
4,295,0.05,0.43010752688172,"pool",2014
4,296,0.05,0.32258064516129,"pool",2014
4,297,0.05,0.311827956989247,"pool",2014
4,298,0.05,0.602150537634409,"pool",2014
4,299,0.05,0.43010752688172,"pool",2014
4,300,0.05,0.344086021505376,"pool",2014
4,301,0.05,0.548387096774194,"pool",2014
4,302,0.05,0.559139784946237,"pool",2014
4,303,0.05,0.440860215053763,"pool",2014
4,304,0.05,0.537634408602151,"pool",2014
4,305,0.05,0.559139784946237,"pool",2014
4,306,0.05,0.483870967741935,"pool",2014
4,307,0.05,0.89247311827957,"pool",2014
4,308,0.05,0.806451612903226,"pool",2014
4,309,0.05,0.290322580645161,"pool",2014
4,310,0.05,0.236559139784946,"pool",2014
4,311,0.05,0.290322580645161,"pool",2014
4,312,0.05,0.419354838709677,"pool",2014
4,313,0.05,0.505376344086022,"pool",2014
4,314,0.05,0.365591397849462,"pool",2014
4,315,0.05,0.548387096774194,"pool",2014
4,316,0.05,0.462365591397849,"pool",2014
4,317,0.05,0.56989247311828,"pool",2014
4,318,0.05,0.623655913978495,"pool",2014
4,319,0.05,0.268817204301075,"pool",2014
4,320,0.05,0.354838709677419,"pool",2014
4,321,0.05,0.193548387096774,"pool",2014
4,322,0.05,0.505376344086022,"pool",2014
4,323,0.05,0.451612903225806,"pool",2014
4,324,0.05,0.419354838709677,"pool",2014
4,325,0.05,0.376344086021505,"pool",2014
4,326,0.05,0.720430107526882,"pool",2014
4,327,0.05,0.752688172043011,"pool",2014
4,328,0.05,0.43010752688172,"pool",2014
4,329,0.05,0.451612903225806,"pool",2014
4,330,0.05,0.473118279569892,"pool",2014
4,331,0.05,0.440860215053763,"pool",2014
4,332,0.05,0.451612903225806,"pool",2014
4,333,0.05,0.193548387096774,"pool",2014
4,334,0.05,0.623655913978495,"pool",2014
4,335,0.05,0.21505376344086,"pool",2014
4,336,0.05,0.483870967741935,"pool",2014
4,337,0.05,0.494623655913978,"pool",2014
4,338,0.05,0.32258064516129,"pool",2014
4,339,0.05,0.32258064516129,"pool",2014
4,340,0.05,0.376344086021505,"pool",2014
4,341,0.05,0.279569892473118,"pool",2014
4,342,0.05,0.612903225806452,"pool",2014
4,343,0.05,0.21505376344086,"pool",2014
4,344,0.05,0.548387096774194,"pool",2014
